cluster,form,data
cluster_70,До,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,дочь,"дочь,NOUN,Anim,Nom,Fem,Sing"
cluster_70,До,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,Доку,"Доку,PROPN,Anim,Dat,Masc,Sing"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_70,до,"до,ADP,None"
cluster_71,Елены,"Елена,PROPN,Anim,Gen,Fem,Sing"
cluster_71,выделены,"выделить,VERB,Inan,Perf,Nom,Plur,Past,Short,Part,Pass"
cluster_71,Лены,"Лена,PROPN,Inan,Gen,Fem,Sing"
cluster_71,Омелен,"Омелен,PROPN,Inan,Nom,Masc,Sing"
cluster_71,Целено,"Целено,PROPN,Inan,Nom,Neut,Sing"
cluster_71,зеленый,"зеленый,ADJ,Nom,Pos,Masc,Sing"
cluster_71,Елены,"Елена,PROPN,Anim,Gen,Fem,Sing"
cluster_71,наклеены,"наклеить,VERB,Inan,Perf,Nom,Plur,Past,Short,Part,Pass"
cluster_71,Елену,"Елена,PROPN,Anim,Acc,Fem,Sing"
cluster_71,целебные,"целебный,ADJ,Inan,Acc,Pos,Plur"
cluster_72,сатанизму,"сатанизм,NOUN,Inan,Dat,Masc,Sing"
cluster_72,Вотаниат,"Вотаниат,PROPN,Anim,Nom,Masc,Sing"
cluster_72,Танзании,"Танзания,PROPN,Inan,Loc,Fem,Sing"
cluster_72,Бретани,"Бретань,PROPN,Inan,Loc,Fem,Sing"
cluster_72,станичники,"станичник,NOUN,Anim,Nom,Masc,Plur"
cluster_72,Танич,"Танич,PROPN,Anim,Nom,Masc,Sing"
cluster_73,работать,"работать,VERB,Imp,Inf,Act"
cluster_73,разработать,"разработать,VERB,Perf,Inf,Act"
cluster_73,работать,"работать,VERB,Imp,Inf,Act"
cluster_73,работать,"работать,VERB,Imp,Inf,Act"
cluster_73,работать,"работать,VERB,Imp,Inf,Act"
cluster_73,работать,"работать,VERB,Imp,Inf,Act"
cluster_73,работать,"работать,VERB,Imp,Inf,Act"
cluster_73,работать,"работать,VERB,Imp,Inf,Act"
cluster_73,работать,"работать,VERB,Imp,Inf,Act"
cluster_74,литовский,"литовский,ADJ,Nom,Pos,Masc,Sing"
cluster_74,литовский,"литовский,ADJ,Nom,Pos,Masc,Sing"
cluster_74,литовскими,"литовский,ADJ,Ins,Pos,Plur"
cluster_75,де,"де,PART,None"
cluster_75,дер,"Дер,PART,None"
cluster_75,де,"де,PART,None"
cluster_75,дефис,"дефис,NOUN,Inan,Acc,Masc,Sing"
cluster_75,деи,"Деи,PART,None"
cluster_75,де,"де,PART,None"
cluster_75,де,"де,PART,None"
cluster_75,Де,"де,X,Yes"
cluster_75,Деви,"Деви,PROPN,Anim,Nom,Fem,Sing"
cluster_75,деи,"Деи,PART,None"
cluster_75,Худе,"Худе,PROPN,Inan,Nom,Neut,Sing"
cluster_75,депо,"депо,NOUN,Inan,Acc,Neut,Sing"
cluster_75,Дера,"дера,PROPN,Inan,Nom,Masc,Sing"
cluster_75,Дера,"дера,PROPN,Inan,Nom,Masc,Sing"
cluster_75,Дера,"дера,PROPN,Inan,Nom,Masc,Sing"
cluster_75,де,"де,PART,None"
cluster_75,де,"де,PART,None"
cluster_75,де,"де,PART,None"
cluster_75,Боулдер,"Боулдер,PROPN,Inan,Nom,Masc,Sing"
cluster_75,де,"де,PART,None"
cluster_75,де,"де,PART,None"
cluster_75,депо,"депо,NOUN,Inan,Acc,Neut,Sing"
cluster_75,Депп,"Депп,PROPN,Anim,Nom,Masc,Sing"
cluster_75,де,"де,PART,None"
cluster_75,де,"де,PART,None"
cluster_75,Дерку,"Дерк,PROPN,Anim,Dat,Masc,Sing"
cluster_75,Де,"де,X,Yes"
cluster_75,Гвоздев,"Гвоздев,PROPN,Anim,Nom,Masc,Sing"
cluster_75,де,"де,PART,None"
cluster_75,де,"де,PART,None"
cluster_75,де,"де,PART,None"
cluster_75,де,"де,PART,None"
cluster_75,де,"де,PART,None"
cluster_75,денег,"деньги,NOUN,Inan,Gen,Fem,Plur"
cluster_75,депозиту,"депозит,NOUN,Inan,Dat,Masc,Sing"
cluster_75,де,"де,PART,None"
cluster_75,де,"де,PART,None"
cluster_75,де,"де,PART,None"
cluster_75,де,"де,PART,None"
cluster_76,мест,"место,NOUN,Inan,Gen,Neut,Plur"
cluster_76,мест,"место,NOUN,Inan,Gen,Neut,Plur"
cluster_76,месту,"место,NOUN,Inan,Dat,Neut,Sing"
cluster_76,разместилась,"разместиться,VERB,Perf,Fem,Ind,Sing,Past,Fin,Mid"
cluster_76,мести,"месть,NOUN,Inan,Gen,Fem,Sing"
cluster_76,месту,"место,NOUN,Inan,Dat,Neut,Sing"
cluster_76,месту,"место,NOUN,Inan,Dat,Neut,Sing"
cluster_76,шестую,"шестой,ADJ,Acc,Pos,Fem,Sing"
cluster_76,мест,"место,NOUN,Inan,Gen,Neut,Plur"
cluster_76,мест,"место,NOUN,Inan,Gen,Neut,Plur"
cluster_76,мест,"место,NOUN,Inan,Gen,Neut,Plur"
cluster_76,мест,"место,NOUN,Inan,Gen,Neut,Plur"
cluster_76,мест,"место,NOUN,Inan,Gen,Neut,Plur"
cluster_76,местную,"местный,ADJ,Acc,Pos,Fem,Sing"
cluster_76,мест,"место,NOUN,Inan,Gen,Neut,Plur"
cluster_76,Месе,"Меса,PROPN,Inan,Loc,Fem,Sing"
cluster_76,мест,"место,NOUN,Inan,Gen,Neut,Plur"
cluster_76,мест,"место,NOUN,Inan,Gen,Neut,Plur"
cluster_76,мест,"место,NOUN,Inan,Gen,Neut,Plur"
cluster_76,мест,"место,NOUN,Inan,Gen,Neut,Plur"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,свое,"свой,DET,Acc,Neut,Sing"
cluster_77,свое,"свой,DET,Acc,Neut,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,свое,"свой,DET,Acc,Neut,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,свое,"свой,DET,Acc,Neut,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,свое,"свой,DET,Acc,Neut,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,свое,"свой,DET,Acc,Neut,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,свое,"свой,DET,Acc,Neut,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,свое,"свой,DET,Acc,Neut,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_77,своей,"свой,DET,Ins,Fem,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_78,СССР,"СССР,PROPN,Inan,Gen,Masc,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,крепкий,"крепкий,ADJ,Nom,Pos,Masc,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,решётки,"решетка,NOUN,Inan,Nom,Fem,Plur"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,некие,"некий,DET,Inan,Acc,Plur"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,вопреки,"вопреки,ADP,None"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,Реки,"река,NOUN,Inan,Nom,Fem,Plur"
cluster_79,греки,"грек,NOUN,Anim,Nom,Masc,Plur"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_79,реки,"река,NOUN,Inan,Gen,Fem,Sing"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,послы,"посол,NOUN,Anim,Nom,Masc,Plur"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,после,"после,ADP,None"
cluster_80,После,"после,ADP,None"
cluster_80,после,"после,ADP,None"
