cluster,form,data
cluster_4190,Оливия,"Оливия,PROPN,Anim,Nom,Fem,Sing"
cluster_-1,Блан,"Блан,PROPN,Anim,Nom,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_689,род.,"родиться,VERB,Perf,Masc,Ind,Sing,Past,Fin,Act"
cluster_6,1,"1,NUM,None"
cluster_163,января,"январь,NOUN,Inan,Gen,Masc,Sing"
cluster_644,1980,"1980,ADJ,Loc,Pos,Masc,Sing"
cluster_6,),"),PUNCT,None"
cluster_6,--,"--,PUNCT,None"
cluster_-1,французская,"французский,ADJ,Nom,Pos,Fem,Sing"
cluster_3895,певица,"певица,NOUN,Anim,Nom,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_1059,Родился,"родиться,VERB,Perf,Masc,Ind,Sing,Past,Fin,Mid"
cluster_848,12,"12,ADJ,Acc,Pos,Neut,Sing"
cluster_130,июня,"июнь,NOUN,Inan,Gen,Masc,Sing"
cluster_66,1941,"1941,ADJ,Gen,Pos,Masc,Sing"
cluster_116,года,"год,NOUN,Inan,Gen,Masc,Sing"
cluster_6,в,"в,ADP,None"
cluster_-1,Сальске,"Сальск,PROPN,Inan,Loc,Masc,Sing"
cluster_6,(,"(,PUNCT,None"
cluster_-1,Ростовская,"ростовский,ADJ,Nom,Pos,Fem,Sing"
cluster_3339,область,"область,NOUN,Inan,Nom,Fem,Sing"
cluster_6,),"),PUNCT,None"
cluster_6,.,".,PUNCT,None"
cluster_4191,Саджа,"саджа,NOUN,Anim,Nom,Fem,Sing"
cluster_4192,собственно,"собственно,ADV,Pos"
cluster_-1,азиатская,"азиатский,ADJ,Nom,Pos,Fem,Sing"
cluster_2709,птица,"птица,NOUN,Anim,Nom,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,водящаяся,"водиться,VERB,Anim,Imp,Nom,Fem,Sing,Pres,Part,Act"
cluster_70,на,"на,ADP,None"
cluster_1550,востоке,"восток,NOUN,Inan,Loc,Masc,Sing"
cluster_52,от,"от,ADP,None"
cluster_-1,Каспийского,"каспийский,ADJ,Gen,Pos,Neut,Sing"
cluster_2312,моря,"море,NOUN,Inan,Gen,Neut,Sing"
cluster_63,до,"до,ADP,None"
cluster_-1,Джунгарии,"Джунгария,PROPN,Inan,Gen,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_56,но,"но,CCONJ,None"
cluster_2469,начиная,"начинать,VERB,Imp,Pres,Conv,Act"
cluster_6,с,"с,ADP,None"
cluster_2575,50-х,"50-й,ADJ,Loc,Pos,Plur"
cluster_1328,годов,"год,NOUN,Inan,Gen,Masc,Plur"
cluster_1088,она,"она,PRON,Nom,Fem,Sing,3"
cluster_2763,постепенно,"постепенно,ADV,Pos"
cluster_-1,распространяется,"распространяться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_70,на,"на,ADP,None"
cluster_3521,запад,"запад,NOUN,Inan,Acc,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_6,и,"и,CCONJ,None"
cluster_6,в,"в,ADP,None"
cluster_2259,настоящее,"настоящий,ADJ,Acc,Pos,Neut,Sing"
cluster_1,время,"время,NOUN,Inan,Acc,Neut,Sing"
cluster_4191,саджа,"саджа,NOUN,Anim,Nom,Fem,Sing"
cluster_4193,гнездится,"гнездиться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_6,и,"и,CCONJ,None"
cluster_6,в,"в,ADP,None"
cluster_-1,низовьях,"низовье,NOUN,Inan,Loc,Neut,Plur"
cluster_4194,Волги,"Волга,PROPN,Inan,Gen,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_1088,Она,"она,PRON,Nom,Fem,Sing,3"
cluster_4195,признана,"признать,VERB,Anim,Perf,Nom,Fem,Sing,Past,Short,Part,Pass"
cluster_-1,памятником,"памятник,NOUN,Inan,Ins,Masc,Sing"
cluster_2537,Всемирного,"всемирный,ADJ,Gen,Pos,Neut,Sing"
cluster_4067,наследия,"наследие,NOUN,Inan,Gen,Neut,Sing"
cluster_4196,человечества,"человечество,NOUN,Inan,Gen,Neut,Sing"
cluster_6,.,".,PUNCT,None"
cluster_6,В,"в,ADP,None"
cluster_2033,журнале,"журнал,NOUN,Inan,Loc,Masc,Sing"
cluster_6,``,"``,PUNCT,None"
cluster_4197,Деньги,"деньги,NOUN,Inan,Nom,Fem,Plur"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_6,",",",,PUNCT,None"
cluster_-1,входящем,"входить,VERB,Inan,Imp,Loc,Masc,Sing,Pres,Part,Act"
cluster_6,в,"в,ADP,None"
cluster_121,состав,"состав,NOUN,Inan,Acc,Masc,Sing"
cluster_765,газеты,"газета,NOUN,Inan,Gen,Fem,Sing"
cluster_6,``,"``,PUNCT,None"
cluster_-1,Коммерсантъ,"Коммерсант,PROPN,Inan,Nom,Masc,Sing"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_-1,публиковалась,"публиковаться,VERB,Imp,Fem,Ind,Sing,Past,Fin,Mid"
cluster_4198,информация,"информация,NOUN,Inan,Nom,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_303,что,"что,SCONJ,None"
cluster_-1,основательница,"основательница,NOUN,Anim,Nom,Fem,Sing"
cluster_-1,сахаджа,"сахаджа,X,Yes"
cluster_6,-,"-,PUNCT,None"
cluster_-1,йоги,"йога,NOUN,Inan,Gen,Fem,Sing"
cluster_-1,Шри,"Шри,PROPN,Anim,Nom,Fem,Sing"
cluster_-1,Матаджи,"Матаджи,PROPN,Anim,Nom,Fem,Sing"
cluster_-1,Нирмала,"Нирмала,PROPN,Anim,Nom,Fem,Sing"
cluster_-1,Деви,"Деви,PROPN,Anim,Nom,Fem,Sing"
cluster_70,на,"на,ADP,None"
cluster_3019,своих,"свой,DET,Loc,Plur"
cluster_-1,семинарах,"семинар,NOUN,Inan,Loc,Masc,Plur"
cluster_396,говорит,"говорить,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_6,о,"о,ADP,None"
cluster_329,том,"то,PRON,Inan,Loc,Neut,Sing"
cluster_6,",",",,PUNCT,None"
cluster_303,что,"что,SCONJ,None"
cluster_-1,рак,"рак,NOUN,Inan,Nom,Masc,Sing"
cluster_1615,крови,"кровь,NOUN,Inan,Gen,Fem,Sing"
cluster_4199,бывает,"бывать,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_6,у,"у,ADP,None"
cluster_219,тех,"тот,DET,Gen,Plur"
cluster_6,",",",,PUNCT,None"
cluster_8,кто,"кто,PRON,Anim,Nom,Masc,Sing"
cluster_1460,много,"много,NUM,Inan,Acc,Card"
cluster_-1,думает,"думать,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_6,",",",,PUNCT,None"
cluster_6,а,"а,CCONJ,None"
cluster_-1,СПИД,"СПИД,PROPN,Inan,Nom,Masc,Sing"
cluster_6,--,"--,PUNCT,None"
cluster_52,от,"от,ADP,None"
cluster_-1,болезни,"болезнь,NOUN,Inan,Gen,Fem,Sing"
cluster_6,``,"``,PUNCT,None"
cluster_3346,центрального,"центральный,ADJ,Gen,Pos,Masc,Sing"
cluster_-1,сердца,"сердце,NOUN,Inan,Gen,Neut,Sing"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_6,",",",,PUNCT,None"
cluster_6,и,"и,CCONJ,None"
cluster_3083,если,"если,SCONJ,None"
cluster_-1,подставить,"подставить,VERB,Perf,Inf,Act"
cluster_-1,непокрытую,"непокрытый,ADJ,Acc,Pos,Fem,Sing"
cluster_1406,голову,"голова,NOUN,Inan,Acc,Fem,Sing"
cluster_-1,лунному,"лунный,ADJ,Dat,Pos,Masc,Sing"
cluster_-1,свету,"свет,NOUN,Inan,Dat,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_525,то,"то,PRON,Inan,Acc,Neut,Sing"
cluster_769,можно,"можно,VERB,None"
cluster_-1,сойти,"сойти,VERB,Perf,Inf,Act"
cluster_6,с,"с,ADP,None"
cluster_-1,ума,"ум,NOUN,Inan,Gen,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_382,Они,"они,PRON,Nom,Plur,3"
cluster_4200,говорили,"говорить,VERB,Imp,Ind,Plur,Past,Fin,Act"
cluster_6,",",",,PUNCT,None"
cluster_3301,предположительно,"предположительно,ADV,Pos"
cluster_6,",",",,PUNCT,None"
cluster_70,на,"на,ADP,None"
cluster_-1,гойдельских,"гойдельский,ADJ,Loc,Pos,Plur"
cluster_590,языках,"язык,NOUN,Inan,Loc,Masc,Plur"
cluster_6,",",",,PUNCT,None"
cluster_70,на,"на,ADP,None"
cluster_-1,староанглийском,"староанглийский,ADJ,Loc,Pos,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_70,на,"на,ADP,None"
cluster_587,языке,"язык,NOUN,Inan,Loc,Masc,Sing"
cluster_-1,франков,"франк,NOUN,Anim,Gen,Masc,Plur"
cluster_6,и,"и,CCONJ,None"
cluster_70,на,"на,ADP,None"
cluster_-1,валлийском,"валлийский,ADJ,Loc,Pos,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_4201,равно,"равный,ADJ,Pos,Neut,Sing,Short"
cluster_234,как,"как,ADV,None"
cluster_6,и,"и,CCONJ,None"
cluster_70,на,"на,ADP,None"
cluster_-1,латыни,"латынь,NOUN,Inan,Loc,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_-1,Шлам,"шлам,NOUN,Inan,Nom,Masc,Sing"
cluster_6,в,"в,ADP,None"
cluster_334,основном,"основное,NOUN,Inan,Loc,Neut,Sing"
cluster_-1,получается,"получаться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_684,из-за,"из-за,ADP,None"
cluster_4202,разложения,"разложение,NOUN,Inan,Gen,Neut,Sing"
cluster_4203,масла,"масло,NOUN,Inan,Gen,Neut,Sing"
cluster_6,",",",,PUNCT,None"
cluster_3319,вода,"вода,NOUN,Inan,Nom,Fem,Sing"
cluster_6,--,"--,PUNCT,None"
cluster_234,как,"как,ADV,None"
cluster_4204,результат,"результат,NOUN,Inan,Nom,Masc,Sing"
cluster_-1,попадания,"попадание,NOUN,Inan,Gen,Neut,Sing"
cluster_4205,воздуха,"воздух,NOUN,Inan,Gen,Masc,Sing"
cluster_95,при,"при,ADP,None"
cluster_-1,температурных,"температурный,ADJ,Loc,Pos,Plur"
cluster_-1,изменениях,"изменение,NOUN,Inan,Loc,Neut,Plur"
cluster_2389,объёма,"объем,NOUN,Inan,Gen,Masc,Sing"
cluster_4203,масла,"масло,NOUN,Inan,Gen,Neut,Sing"
cluster_6,у,"у,ADP,None"
cluster_-1,негерметичных,"негерметичный,ADJ,Gen,Pos,Plur"
cluster_-1,конструкциях,"конструкция,NOUN,Inan,Loc,Fem,Plur"
cluster_-1,бака,"бак,NOUN,Inan,Gen,Masc,Sing"
cluster_6,(,"(,PUNCT,None"
cluster_6,т.,"то,PRON,Inan,Nom,Neut,Sing"
cluster_6,н.,"наш,DET,Yes"
cluster_6,``,"``,PUNCT,None"
cluster_4206,дыхание,"дыхание,NOUN,Inan,Acc,Neut,Sing"
cluster_-1,трансформатора,"трансформатор,NOUN,Inan,Gen,Masc,Sing"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_6,),"),PUNCT,None"
cluster_6,",",",,PUNCT,None"
cluster_6,а,"а,CCONJ,None"
cluster_1015,так,"так,SCONJ,None"
cluster_40,же,"же,PART,None"
cluster_234,как,"как,ADV,None"
cluster_-1,побочный,"побочный,ADJ,Nom,Pos,Masc,Sing"
cluster_-1,продукт,"продукт,NOUN,Inan,Nom,Masc,Sing"
cluster_95,при,"при,ADP,None"
cluster_4207,химических,"химический,ADJ,Gen,Pos,Plur"
cluster_-1,реакциях,"реакция,NOUN,Inan,Loc,Fem,Plur"
cluster_4202,разложения,"разложение,NOUN,Inan,Gen,Neut,Sing"
cluster_4203,масла,"масло,NOUN,Inan,Gen,Neut,Sing"
cluster_6,.,".,PUNCT,None"
cluster_-1,Скрипица,"Скрипица,PROPN,Inan,Nom,Fem,Sing"
cluster_6,(,"(,PUNCT,None"
cluster_6,),"),PUNCT,None"
cluster_6,--,"--,PUNCT,None"
cluster_1847,село,"село,NOUN,Inan,Acc,Neut,Sing"
cluster_70,на,"на,ADP,None"
cluster_2909,Украине,"Украина,PROPN,Inan,Loc,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_668,находится,"находиться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_6,в,"в,ADP,None"
cluster_-1,Любомльском,"любомльский,ADJ,Loc,Pos,Masc,Sing"
cluster_1538,районе,"район,NOUN,Inan,Loc,Masc,Sing"
cluster_-1,Волынской,"волынский,ADJ,Gen,Pos,Fem,Sing"
cluster_154,области,"область,NOUN,Inan,Gen,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_6,Я,"я,PRON,Nom,Sing,1"
cluster_-1,полюбил,"полюбить,VERB,Perf,Masc,Ind,Sing,Past,Fin,Act"
cluster_605,их,"их,DET,None"
cluster_355,всех,"весь,DET,Gen,Plur"
cluster_6,",",",,PUNCT,None"
cluster_6,и,"и,CCONJ,None"
cluster_495,это,"этот,DET,Nom,Neut,Sing"
cluster_-1,легло,"лечь,VERB,Perf,Neut,Ind,Sing,Past,Fin,Act"
cluster_6,в,"в,ADP,None"
cluster_607,основу,"основа,NOUN,Inan,Acc,Fem,Sing"
cluster_4208,сюжета,"сюжет,NOUN,Inan,Gen,Masc,Sing"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_6,.,".,PUNCT,None"
cluster_1236,Первым,"первый,ADJ,Ins,Pos,Masc,Sing"
cluster_2434,делом,"дело,NOUN,Inan,Ins,Neut,Sing"
cluster_2622,новые,"новый,ADJ,Inan,Acc,Pos,Plur"
cluster_2760,руководители,"руководитель,NOUN,Anim,Nom,Masc,Plur"
cluster_4209,провели,"провести,VERB,Perf,Ind,Plur,Past,Fin,Act"
cluster_-1,национализацию,"национализация,NOUN,Inan,Acc,Fem,Sing"
cluster_103,практически,"практически,ADV,Pos"
cluster_355,всех,"весь,DET,Gen,Plur"
cluster_4210,частных,"частный,ADJ,Gen,Pos,Plur"
cluster_2234,учреждений,"учреждение,NOUN,Inan,Gen,Neut,Plur"
cluster_6,.,".,PUNCT,None"
cluster_6,В,"в,ADP,None"
cluster_914,самом,"самый,ADJ,Loc,Pos,Neut,Sing"
cluster_1510,начале,"начало,NOUN,Inan,Loc,Neut,Sing"
cluster_529,2009,"2009,ADJ,Gen,Pos,Masc,Sing"
cluster_116,года,"год,NOUN,Inan,Gen,Masc,Sing"
cluster_6,в,"в,ADP,None"
cluster_762,издательстве,"издательство,NOUN,Inan,Loc,Neut,Sing"
cluster_6,``,"``,PUNCT,None"
cluster_-1,Волтерс,"Волтерс,PROPN,Inan,Nom,Masc,Sing"
cluster_-1,Клувер,"Клувер,PROPN,Inan,Nom,Masc,Sing"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_3509,вышла,"выйти,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
cluster_70,на,"на,ADP,None"
cluster_589,русском,"русский,ADJ,Loc,Pos,Masc,Sing"
cluster_587,языке,"язык,NOUN,Inan,Loc,Masc,Sing"
cluster_4211,книга,"книга,NOUN,Inan,Nom,Fem,Sing"
cluster_3578,известного,"известный,ADJ,Gen,Pos,Masc,Sing"
cluster_3923,французского,"французский,ADJ,Gen,Pos,Neut,Sing"
cluster_2456,учёного,"ученый,NOUN,Anim,Gen,Masc,Sing"
cluster_-1,Раймона,"Раймон,PROPN,Anim,Gen,Masc,Sing"
cluster_-1,Леже,"Леже,PROPN,Anim,Gen,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,посвящённая,"посвятить,VERB,Inan,Perf,Nom,Fem,Sing,Past,Part,Pass"
cluster_4212,великим,"великий,ADJ,Dat,Pos,Plur"
cluster_-1,правовым,"правовой,ADJ,Dat,Pos,Plur"
cluster_-1,системам,"система,NOUN,Inan,Dat,Fem,Plur"
cluster_4213,современности,"современность,NOUN,Inan,Dat,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_61,где,"где,ADV,None"
cluster_2236,детально,"детально,ADV,Pos"
cluster_-1,рассмотрен,"рассмотреть,VERB,Inan,Perf,Nom,Masc,Sing,Past,Short,Part,Pass"
cluster_771,вопрос,"вопрос,NOUN,Inan,Nom,Masc,Sing"
cluster_4214,современной,"современный,ADJ,Loc,Pos,Fem,Sing"
cluster_-1,правовой,"правовой,ADJ,Gen,Pos,Fem,Sing"
cluster_4215,карты,"карта,NOUN,Inan,Acc,Fem,Plur"
cluster_1116,мира,"мир,NOUN,Inan,Gen,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_821,Здесь,"здесь,ADV,Pos"
cluster_-1,католики,"католик,NOUN,Anim,Nom,Masc,Plur"
cluster_-1,помещают,"помещать,VERB,Imp,Ind,Plur,3,Pres,Fin,Act"
cluster_2082,начало,"начать,VERB,Perf,Neut,Ind,Sing,Past,Fin,Act"
cluster_-1,Виа,"Виа,PROPN,Inan,Gen,Fem,Sing"
cluster_-1,Долороза,"Долороза,PROPN,Inan,Gen,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_181,Его,"его,DET,None"
cluster_1238,имя,"имя,NOUN,Inan,Acc,Neut,Sing"
cluster_6,--,"--,PUNCT,None"
cluster_324,также,"также,PART,None"
cluster_658,источник,"источник,NOUN,Inan,Nom,Masc,Sing"
cluster_-1,термина,"термин,NOUN,Inan,Gen,Masc,Sing"
cluster_6,``,"``,PUNCT,None"
cluster_-1,супергерой,"супергерой,NOUN,Anim,Nom,Masc,Sing"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_6,",",",,PUNCT,None"
cluster_539,хотя,"хотя,SCONJ,None"
cluster_1246,ранние,"ранний,ADJ,Nom,Pos,Plur"
cluster_4216,герои,"герой,NOUN,Anim,Nom,Masc,Plur"
cluster_4217,комиксов,"комикс,NOUN,Inan,Gen,Masc,Plur"
cluster_789,иногда,"иногда,ADV,Pos"
cluster_324,также,"также,PART,None"
cluster_-1,назывались,"называться,VERB,Imp,Ind,Plur,Past,Fin,Mid"
cluster_6,``,"``,PUNCT,None"
cluster_1973,люди,"человек,NOUN,Anim,Nom,Masc,Plur"
cluster_6,",",",,PUNCT,None"
cluster_1144,загадки,"загадка,NOUN,Inan,Nom,Fem,Plur"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_68,или,"или,CCONJ,None"
cluster_6,``,"``,PUNCT,None"
cluster_4216,герои,"герой,NOUN,Anim,Nom,Masc,Plur"
cluster_6,в,"в,ADP,None"
cluster_-1,масках,"маска,NOUN,Inan,Loc,Fem,Plur"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_6,.,".,PUNCT,None"
cluster_225,По,"по,ADP,None"
cluster_4218,некоторым,"некоторый,DET,Dat,Plur"
cluster_3042,оценкам,"оценка,NOUN,Inan,Dat,Fem,Plur"
cluster_63,до,"до,ADP,None"
cluster_909,80,"80,NUM,Gen,Card"
cluster_6,%,"процент-знак,SYM,None"
cluster_342,территории,"территория,NOUN,Inan,Dat,Fem,Sing"
cluster_-1,Табаско,"Табаско,PROPN,Inan,Gen,Neut,Sing"
cluster_215,были,"быть,AUX,Imp,Ind,Plur,Past,Fin"
cluster_811,под,"под,ADP,None"
cluster_4219,водой,"вода,NOUN,Inan,Ins,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_4220,пострадали,"пострадать,VERB,Perf,Ind,Plur,Past,Fin,Act"
cluster_1093,более,"более,ADV,Cmp"
cluster_-1,1000000,"1000000,NUM,Gen,Card"
cluster_2226,жителей,"житель,NOUN,Anim,Gen,Masc,Plur"
cluster_6,.,".,PUNCT,None"
cluster_-1,Тардавка,"Тардавка,PROPN,Inan,Nom,Fem,Sing"
cluster_6,(,"(,PUNCT,None"
cluster_789,иногда,"иногда,ADV,Pos"
cluster_2885,встречается,"встречаться,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_-1,Тардовка,"Тардовка,PROPN,Inan,Nom,Fem,Sing"
cluster_6,),"),PUNCT,None"
cluster_84,была,"быть,AUX,Imp,Fem,Ind,Sing,Past,Fin"
cluster_-1,образована,"образовать,VERB,Inan,Perf,Nom,Fem,Sing,Past,Short,Part,Pass"
cluster_95,при,"при,ADP,None"
cluster_4221,реке,"река,NOUN,Inan,Loc,Fem,Sing"
cluster_-1,Тарлау,"Тарлау,PROPN,Inan,Loc,Fem,Sing"
cluster_6,в,"в,ADP,None"
cluster_4222,1880,"1880,ADJ,Nom,Pos,Masc,Sing"
cluster_6,--,"--,PUNCT,None"
cluster_3658,1882,"1882,ADJ,Nom,Pos,Masc,Sing"
cluster_1819,годах,"год,NOUN,Inan,Loc,Masc,Plur"
cluster_6,.,".,PUNCT,None"
cluster_4223,48,"48,NUM,Acc,Card"
cluster_4224,семей,"семья,NOUN,Inan,Gen,Fem,Plur"
cluster_4225,крестьян,"крестьянин,NOUN,Anim,Gen,Masc,Plur"
cluster_6,",",",,PUNCT,None"
cluster_-1,приехавших,"приехать,VERB,Anim,Perf,Gen,Plur,Past,Part,Act"
cluster_245,из,"из,ADP,None"
cluster_4226,Пермской,"пермский,ADJ,Loc,Pos,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,Орловской,"орловский,ADJ,Gen,Pos,Fem,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_-1,Вятской,"вятский,ADJ,Gen,Pos,Fem,Sing"
cluster_4227,губерний,"губерния,NOUN,Inan,Gen,Fem,Plur"
cluster_-1,арендовали,"арендовать,VERB,Perf,Ind,Plur,Past,Fin,Act"
cluster_821,здесь,"здесь,ADV,Pos"
cluster_-1,расчищенное,"расчистить,VERB,Inan,Perf,Acc,Neut,Sing,Past,Part,Pass"
cluster_52,от,"от,ADP,None"
cluster_2774,леса,"лес,NOUN,Inan,Nom,Masc,Plur"
cluster_4228,поле,"поле,NOUN,Inan,Loc,Neut,Sing"
cluster_6,",",",,PUNCT,None"
cluster_4229,пашню,"пашня,NOUN,Inan,Acc,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_4230,Поступила,"поступить,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
